id,date,time,timestamp,dayOfWeek,holiday,dayId,value
191,2013-07-02,23:30:00,2013-07-02 23:30:00,2,0,2,37675.772425
192,2013-07-02,23:45:00,2013-07-02 23:45:00,2,0,2,37994.483562
193,2013-07-03,00:00:00,2013-07-03 00:00:00,3,0,3,37346.63119
194,2013-07-03,00:15:00,2013-07-03 00:15:00,3,0,3,37085.545118
195,2013-07-03,00:30:00,2013-07-03 00:30:00,3,0,3,36557.493885
196,2013-07-03,00:45:00,2013-07-03 00:45:00,3,0,3,37443.283799
197,2013-07-03,01:00:00,2013-07-03 01:00:00,3,0,3,37919.395358
198,2013-07-03,01:15:00,2013-07-03 01:15:00,3,0,3,37750.190935
199,2013-07-03,01:30:00,2013-07-03 01:30:00,3,0,3,36735.463386
200,2013-07-03,01:45:00,2013-07-03 01:45:00,3,0,3,36282.833406
201,2013-07-03,02:00:00,2013-07-03 02:00:00,3,0,3,36070.542768
202,2013-07-03,02:15:00,2013-07-03 02:15:00,3,0,3,36323.799426
203,2013-07-03,02:30:00,2013-07-03 02:30:00,3,0,3,36468.370572
204,2013-07-03,02:45:00,2013-07-03 02:45:00,3,0,3,36543.497214
205,2013-07-03,03:00:00,2013-07-03 03:00:00,3,0,3,36478.822318
206,2013-07-03,03:15:00,2013-07-03 03:15:00,3,0,3,36492.369186
207,2013-07-03,03:30:00,2013-07-03 03:30:00,3,0,3,36491.156227
208,2013-07-03,03:45:00,2013-07-03 03:45:00,3,0,3,36077.956574
209,2013-07-03,04:00:00,2013-07-03 04:00:00,3,0,3,36110.210597
210,2013-07-03,04:15:00,2013-07-03 04:15:00,3,0,3,35791.279016
211,2013-07-03,04:30:00,2013-07-03 04:30:00,3,0,3,36230.1739
212,2013-07-03,04:45:00,2013-07-03 04:45:00,3,0,3,36310.454115
213,2013-07-03,05:00:00,2013-07-03 05:00:00,3,0,3,35819.449441
214,2013-07-03,05:15:00,2013-07-03 05:15:00,3,0,3,35805.267164
215,2013-07-03,05:30:00,2013-07-03 05:30:00,3,0,3,37007.372049
216,2013-07-03,05:45:00,2013-07-03 05:45:00,3,0,3,38380.185613
217,2013-07-03,06:00:00,2013-07-03 06:00:00,3,0,3,41234.404963
218,2013-07-03,06:15:00,2013-07-03 06:15:00,3,0,3,43995.995063
219,2013-07-03,06:30:00,2013-07-03 06:30:00,3,0,3,45688.95254
220,2013-07-03,06:45:00,2013-07-03 06:45:00,3,0,3,47683.342464
221,2013-07-03,07:00:00,2013-07-03 07:00:00,3,0,3,50024.447654
222,2013-07-03,07:15:00,2013-07-03 07:15:00,3,0,3,50567.258142
223,2013-07-03,07:30:00,2013-07-03 07:30:00,3,0,3,51567.237761
224,2013-07-03,07:45:00,2013-07-03 07:45:00,3,0,3,52327.27921
225,2013-07-03,08:00:00,2013-07-03 08:00:00,3,0,3,53540.323414
226,2013-07-03,08:15:00,2013-07-03 08:15:00,3,0,3,54767.194015
227,2013-07-03,08:30:00,2013-07-03 08:30:00,3,0,3,55152.554855
228,2013-07-03,08:45:00,2013-07-03 08:45:00,3,0,3,56031.702415
229,2013-07-03,09:00:00,2013-07-03 09:00:00,3,0,3,56365.046342
230,2013-07-03,09:15:00,2013-07-03 09:15:00,3,0,3,56922.943774
231,2013-07-03,09:30:00,2013-07-03 09:30:00,3,0,3,56734.447201
